9822400001,63501 NE STEVENS PASS HWY,BARING POST OFFICE-INSIDE BARING STORE,BARING,WA,MIXED,PO LOB DRP,F,1530,0945,,20050119
9822500003,1815 CORNWALL AVE,BODE APPLIANCE IN PARKING LOT,BELLINGHAM,WA,MIXED,DNSTY SNKL,B,1245,,,20050119
9822500004,809 E CHESTNUT ST,ST JOSEPH SO. CAMPUS,BELLINGHAM,WA,MIXED,STANDARD,B,1445,1400,,20050119
9822500006,3149 ELLIS ST,ELLIS & SQUALICUM WAY - NE CORNER,BELLINGHAM,WA,MIXED,STANDARD,B,1245,1400,,20050119
9822500008,1115 HARRIS AVE,FAIRHAVEN PHARMACY  12TH & HARRIS,BELLINGHAM,WA,MIXED,DNSTY SNKL,B,1445,1400,,20050119
9822500010,1155 N STATE ST,HERALD BLDG-INSIDE,BELLINGHAM,WA,MIXED,MAIL CHUTE,B,1445,1400,,20050119
9822500011,1155 N STATE ST,*(1 OF 2) HERALD BLDG - IN FRONT,BELLINGHAM,WA,MIXED,STANDARD,B,1445,1400,,20050119
9822500012,1155 N STATE ST,*(2 OF 2) HERALD BLDG - IN FRONT,BELLINGHAM,WA,MIXED,STANDARD,B,1445,1400,,20050119
9822500013,104 W MAGNOLIA ST,FEDERAL BLDG IN FRONT,BELLINGHAM,WA,MIXED,HIGH DNSTY,B,1645,1400,,20050119
9822500016,124 N COMMERCIAL ST,FLORA & COMMERCIAL ST SE CORNER,BELLINGHAM,WA,MIXED,HIGH DNSTY,B,1445,1400,,20050119
9822500019,322 N COMMERCIAL ST,FRONT OF HIZZONER'S DELI,BELLINGHAM,WA,MIXED,STANDARD,B,1445,,,20050119
9822500024,1501 12TH ST,SOUTH BELLGHM CONTRACT STATION-OUTSIDE BOX,BELLINGHAM,WA,MIXED,HIGH DNSTY,C,1645,1400,,20050119
9822500027,3300 NORTHWEST AVE,FRONT OF ALBERTSONS,BELLINGHAM,WA,MIXED,DNSTY SNKL,B,1245,1400,,20050119
9822500035,315 PROSPECT ST,*(1 OF 3) BELLINGHAM POST OFFICE INSIDE LOBBY,BELLINGHAM,WA,EXPRESS,EXPRESS,P,1700,1500,,20050119
9822500036,315 PROSPECT ST,*(2 OF 3) BELLINGHAM P.O. INSIDE LOBBY,BELLINGHAM,WA,MIXED,PO LOB DRP,F,1745,1645,,20050119
9822500038,100 E CHESTNUT ST,CHESTNUT & CORNWALL SW CORNER,BELLINGHAM,WA,MIXED,STANDARD,B,1445,,,20050119
9822500042,805 DUPONT ST,"DUPONT & ""E"" ST - SW CORNER",BELLINGHAM,WA,MIXED,STANDARD,B,1245,,,20050119
9822500043,2410 JAMES ST,CLARKS MARKET - WEST SIDE OF PARKING LOT,BELLINGHAM,WA,MIXED,DNSTY SNKL,B,1245,1400,,20050119
9822500047,501 HIGH ST,CAMPUS BOOKSTORE-INSIDE,BELLINGHAM,WA,MIXED,OTHER,B,1645,,,20050119
9822500048,501 HIGH ST,FRONT OF CAMPUS BOOKSTORE,BELLINGHAM,WA,MIXED,HIGH DNSTY,B,1645,,,20050119
9822500049,619 E HOLLY ST,FRONT OF B&R ICE CREAM - HOLLY ST & INDIAN ST,BELLINGHAM,WA,MIXED,STANDARD,B,1445,,,20050119
9822500051,101 E HOLLY ST,FRONT OF KEY BANK,BELLINGHAM,WA,MIXED,HIGH DNSTY,B,1645,1400,,20050119
9822500053,121 PROSPECT ST,1ST & PR0SPECT - ON SIDEWALK NEXT TO MUSEUM,BELLINGHAM,WA,MIXED,STANDARD,B,1445,1400,,20050119
9822500055,3025 LINDBERGH AVE,FRONT OF BELLINGHAM VOC TECH,BELLINGHAM,WA,MIXED,STANDARD,B,1245,,,20050119
9822500056,315 LOTTIE ST,LOTTIE & PROSPECT - SE CORNER,BELLINGHAM,WA,MIXED,DNSTY SNKL,B,1445,1400,,20050119
9822500059,100 21ST ST,WESTERN WASHINGTON UNIVERSITY MAILROOM IN WHAT BLDG?????,BELLINGHAM,WA,MIXED,FIRM,B,1645,,,20050119
9822500061,851 COHO WAY,HARBOR MALL-ROEDER & COHO WAY-IN PARKING LOT,BELLINGHAM,WA,MIXED,SNORKEL,B,1245,,,20050119
9822500066,805 W ORCHARD DR,8TH & ORCHARD - WEST SIDE OF PARKING LOT,BELLINGHAM,WA,MIXED,HIGH DNSTY,B,1245,1400,,20050119
9822500068,104 W MAGNOLIA ST,*(1 OF 2) BELLINGHAM CITY CENTER STATION - INSIDE LOBBY,BELLINGHAM,WA,MIXED,PO LOB DRP,F,1645,1400,,20050119
9822500072,1500 CORNWALL AVE,HORIZON BANK NORTH SIDE OF BLDG,BELLINGHAM,WA,MIXED,HIGH DNSTY,B,1245,1400,,20050119
9822500074,2800 MERIDIAN ST,*(1 OF 2) HAGENS STORE - NORTH SIDE OF PARKING LOT,BELLINGHAM,WA,MIXED,SNORKEL,B,1245,1400,,20050119
9822500075,2800 MERIDIAN ST,*(2 OF 2) HAGENS STORE - NORTH SIDE OF PARKING LOT,BELLINGHAM,WA,MIXED,SNORKEL,B,1245,1400,,20050119
9822500076,315 PROSPECT ST,*(1 OF 2) BELLINGHAM POST OFFICE OUTSIDE BOXES,BELLINGHAM,WA,MIXED,DNSTY SNKL,P,1700,1400,,20050119
9822500077,315 PROSPECT ST,*(2 OF 2) BELLINGHAM POST OFFICE OUTSIDE BOXES,BELLINGHAM,WA,EXPRESS,EXPR SNKL,P,1700,1400,,20050119
9822500078,104 W MAGNOLIA ST,*(4 OF 4) FEDERAL BLDG INSIDE LOBBY,BELLINGHAM,WA,EXPRESS,EXPRESS,L,1645,1400,,20050119
9822500079,1720 ELLIS ST,FRONT OF LABOR & INDUSTRIES,BELLINGHAM,WA,MIXED,HIGH DNSTY,B,1245,1400,,20050119
9822500080,222 36TH ST,SE CORNER OF PARKING LOT BY STARBUCKS,BELLINGHAM,WA,MIXED,DNSTY SNKL,B,1445,1400,,20050119
9822500081,11 BELLWETHER WAY,IN THE BUSINESS PARK,BELLINGHAM,WA,MIXED,DNSTY SNKL,B,1245,1400,,20050119
9822500082,315 PROSPECT ST,*(3 OF 3)BELLINGHAM P.O. APC,BELLINGHAM,WA,MIXED,PO LOB DRP,F,1745,1645,,20050119
9822600000,4279 MITCHELL WAY,IN FRONT OF BUILDING,BELLINGHAM,WA,MIXED,STANDARD,B,1200,1200,,20050119
9822600012,#1 BELLIS FAIR PKWY,BELLIS FAIR MALL BY MAIL ROOM,BELLINGHAM,WA,MIXED,STANDARD,B,1230,,,20050119
9822600014,4179 MERIDIAN ST,PARKING LOT NEXT TO IZZY'S PIZZA,BELLINGHAM,WA,MIXED,DNSTY SNKL,B,1430,1400,,20050119
9822600016,3944 MERIDIAN ST,*(1 OF 2) FRONT OF MERIDIAN VILLAGE,BELLINGHAM,WA,MIXED,SNORKEL,B,1430,1400,,20050119
9822600017,3944 MERIDIAN ST,*(2 OF 2) MERIDIAN VILLAGE,BELLINGHAM,WA,MIXED,SNORKEL,B,1430,1400,,20050119
9822600018,4200 MERIDIAN ST,BELLINGHAM BUSINESS PARK - NORTH SIDE OF PARKING LOT,BELLINGHAM,WA,MIXED,STANDARD,B,1430,,,20050119
9822600020,1225 E SUNSET DR,SUNSET SQUARE FRONT OF RITE AID,BELLINGHAM,WA,MIXED,DNSTY SNKL,B,1445,1400,,20050119
9822600023,3150 ORLEANS ST,*(1 OF 2) FRONT OF MT BAKER STATION,BELLINGHAM,WA,MIXED,DNSTY SNKL,P,1700,1400,,20050119
9822600024,3150 ORLEANS ST,*(2 OF 2) FRONT OF MT BAKER STATION,BELLINGHAM,WA,EXPRESS,EXPRESS,P,1700,1400,,20050119
9822600026,2900 WOBURN ST,FRONT OF HAGGEN'S,BELLINGHAM,WA,MIXED,STANDARD,B,1415,,,20050119
9822600027,2200 RIMLAND DR,NORTH SIDE OF BLDG,BELLINGHAM,WA,MIXED,DNSTY SNKL,B,1415,,,20050119
9822600028,4273 MERIDIAN ST,IN FRONT OF T.J. MAXX,BELLINGHAM,WA,MIXED,STANDARD,B,1430,1030,,20050119
9822600032,3150 ORLEANS ST,*(1 OF 2)MT BAKER STN LOBBY SLOT,BELLINGHAM,WA,MIXED,PO LOB DRP,F,1700,1600,,20050119
9822600037,4120 MERIDIAN ST,CAR WASH-UPPER PARKING LOT,BELLINGHAM,WA,MIXED,STANDARD,B,1430,,,20050119
9822600038,4420 MERIDIAN ST,FRONT OF WAL-MART,BELLINGHAM,WA,MIXED,STANDARD,B,1200,1200,,20050119
9822600039,3150 ORLEANS ST,*(2 OF 2)MT BAKER STN APC,BELLINGHAM,WA,MIXED,PO LOB DRP,F,1700,1600,,20050119
9822900000,1480 ELECTRIC AVE,FRONT OF WHATCOM FALLS MINI MART,BELLINGHAM,WA,MIXED,STANDARD,B,1300,,,20050119
9822900001,1200 FRASER ST,HASKELL BUSINESS PARK - NORTH SIDE OF STREET BY NDCBU,BELLINGHAM,WA,MIXED,STANDARD,B,1430,,,20050119
9822900002,1700 IOWA ST,IOWA BUSINESS CENTER - NORTH SIDE OF PARKING LOT,BELLINGHAM,WA,MIXED,STANDARD,B,1430,,,20050119
9822900003,2275 LAKE WHATCOM BLVD,FRONT OF SUDDEN VALLEY STORE,BELLINGHAM,WA,MIXED,STANDARD,B,1400,1400,,20050119
9822900004,800 LAKEWAY DR,FRONT OF FRED MEYER'S,BELLINGHAM,WA,MIXED,STANDARD,B,1430,1400,,20050119
9822900005,1000 LAKEWAY DR,LAKEWAY CENTER - NORTH SIDE OF PARKING LOT,BELLINGHAM,WA,MIXED,DNSTY SNKL,B,1430,1400,,20050119
9822900006,900 POTTER ST,FRONT OF  BERGSMA GALLERY,BELLINGHAM,WA,MIXED,STANDARD,B,1430,1400,,20050119
9822900007,110 SUDDEN VLY,MAIL ROOM,BELLINGHAM,WA,MIXED,STANDARD,B,1400,1400,,20050119
9823000001,701 HARRISON AVE,*(1 OF 3)BLAINE POST OFFICE DRIVE THRU SOUTH OF PO,BLAINE,WA,MIXED,JUMBO SNKL,P,1645,1500,,20050119
9823000002,701 HARRISON AVE,*(2 OF 3)BLAINE POST OFFICE DRIVE THRU SOUTH OF PO,BLAINE,WA,METERED,SNORKEL,P,1645,1500,,20050119
9823000003,701 HARRISON AVE,*(3 OF 3)BLAINE POST OFFICE DRIVE THRU SOUTH OF PO,BLAINE,WA,METERED,SNORKEL,P,1645,1500,,20050119
9823000005,701 HARRISON AVE,*(1 OF 2)BLAINE POST OFFICE INSIDE,BLAINE,WA,MIXED,PO LOB DRP,F,1700,1500,,20050119
9823000007,701 HARRISON AVE,*(2 OF 2)BLAINE P.O. APC,BLAINE,WA,MIXED,PO LOB DRP,F,1700,1500,,20050119
9823200000,14057 MCCOYS CT,MCCOYS CT & EDISON-NEAR MAIL BOXES,BOW,WA,MIXED,POST,R,1000,1000,,20050119
9823200004,11163 BLUE HERON RD,NDCBU BOX,BOW,WA,MIXED,OTHER,R,1215,1215,,20050119
9823200005,5530 CHUCKANUT DR,BOW POST OFFICE-IN FRONT,BOW,WA,MIXED,SNORKEL,P,1530,1300,,20050119
9823200006,9029 CHUCKANUT DR,CHUCKANUT DR & SAM BELL RD-WD FOODS STORE,BOW,WA,MIXED,POST,B,1230,1230,,20050119
9823200007,5530 CHUCKANUT DR,BOW POST OFFICE LOBBY DROP,BOW,WA,MIXED,PO LOB DRP,F,1600,1400,,20050119
9823300003,130 E FAIRHAVEN AVE,IN FRONT OF THRIFTY FOODS,BURLINGTON,WA,MIXED,STANDARD,B,1545,1445,,20050119
9823300005,1575 PORT DR,IN FRONT OF UPS,BURLINGTON,WA,MIXED,STANDARD,B,1530,1430,,20050119
9823300008,330 CASCADE MALL DR,BY FOOD COURT AT CASCADE MALL,BURLINGTON,WA,MIXED,STANDARD,B,1515,1415,,20050119
9823300009,444 FASHION WAY,IN FRONT OF PACIFIC EDGE OUTLET OFFICE,BURLINGTON,WA,MIXED,STANDARD,B,1515,1415,,20050119
9823300015,700 CASCADE MALL DR,BACK ENTRANCE TO THE BON MARCHE,BURLINGTON,WA,MIXED,STANDARD,B,1515,1415,,20050119
9823300017,720 E FAIRHAVEN AVE,*(1 OF 2) BURLINGTON POST OFFICE - WEST SIDE,BURLINGTON,WA,MIXED,DNSTY SNKL,P,1700,1500,,20050119
9823300018,720 E FAIRHAVEN AVE,*(2 OF 2) BURLINGTON POST OFFICE - WEST SIDE,BURLINGTON,WA,LOCAL,SNORKEL,P,1700,1500,,20050119
9823300020,920 S BURLINGTON BLVD,FRED MEYER SOUTH ENTRANCE,BURLINGTON,WA,MIXED,STANDARD,B,1530,1430,,20050119
9823300022,160 CASCADE PL,EAST SIDE OF MAIN ENTRANCE,BURLINGTON,WA,MIXED,SNORKEL,B,1530,1430,,20050119
9823300023,720 E FAIRHAVEN AVE,BURLINGTON POST OFFICE LOBBY SLOT,BURLINGTON,WA,MIXED,PO LOB DRP,F,1700,,,20050119
9823300024,151 N BURLINGTON BLVD,*(1 OF 2) BURLINGTON CARRIER ANNEX DRIVE THRU ON WEST SIDE,BURLINGTON,WA,LOCAL,SNORKEL,P,1700,1500,,20050119
9823300025,151 N BURLINGTON BLVD,*(2 OF 2) BURLINGTON CARRIER ANNEX DRIVE THRU ON WEST SIDE,BURLINGTON,WA,MIXED,JUMBO SNKL,P,1700,1500,,20050119
9823300030,1550 S BURLINGTON BLVD,IN FRONT OF K MART,BURLINGTON,WA,MIXED,STANDARD,B,1515,1415,,20050119
9823300031,120 E GEORGE HOPPER RD,COLDWELL BANKER - IN FRONT,BURLINGTON,WA,MIXED,STANDARD,B,1515,1400,,20050119
9823300032,757 HAGGAN DR,IN FRONT OF HAGGAN FOODS,BURLINGTON,WA,MIXED,STANDARD,B,1515,1415,,20050119
9823500000,12639 STATE HIGHWAY 9,CLEARLAKE POST OFFICE - IN FRONT,CLEARLAKE,WA,MIXED,STANDARD,P,1630,0930,,20050119
9823500001,12639 STATE HIGHWAY 9,*(1 OF 2) CLEARLAKE POST OFFICE LOBBY DROP,CLEARLAKE,WA,MIXED,PO LOB DRP,F,1630,0930,,20050119
9823500002,12639 STATE HIGHWAY 9,*(2 OF 2) CLEARLAKE POST OFFICE LOBBY DROP,CLEARLAKE,WA,LOCAL,PO LOB DRP,F,1630,0930,,20050119
9823600000,11042 STATE ROUTE 525,RED APPLE SHOPPING CENTER,CLINTON,WA,MIXED,STANDARD,B,1230,1230,,20050119
9823600001,4801 DEER LAKE RD,*(1 OF 2) CLINTON POST OFFICE-IN FRONT,CLINTON,WA,MIXED,SNORKEL,P,1630,1400,,20050119
9823600002,4801 DEER LAKE RD,*(1 OF 2) LOBBY OF POST OFFICE,CLINTON,WA,MIXED,PO LOB DRP,F,1630,1400,,20050119
9823600003,4801 DEER LAKE RD,*(2 OF 2) LOBBY OF POST OFFICE,CLINTON,WA,MIXED,PO LOB DRP,F,1630,1400,,20050119
9823600004,4801 DEER LAKE RD,*(2 OF 2) CLINTON POST OFFICE - IN FRONT,CLINTON,WA,MIXED,SNORKEL,P,1630,1400,,20050119
9823700000,45650 MAIN ST,OUT FOR CONSTRUCTION,CONCRETE,WA,MIXED,SNORKEL,P,1530,1000,,20050119
9823700001,44560 STATE ROUTE 20,NEXT TO NDCBU AT GRASSMERE VILLAGE,CONCRETE,WA,MIXED,SNORKEL,B,1015,1015,,20050119
9823700002,45650 MAIN ST,*(1 OF 2) CONCRETE POST OFFICE - INSIDE LOBBY,CONCRETE,WA,MIXED,PO LOB DRP,F,1545,1030,,20050119
9823700003,45650 MAIN ST,*(2 OF 2) CONCRETE POST OFFICE-INSIDE LOBBY,CONCRETE,WA,LOCAL,PO LOB DRP,F,1545,1030,,20050119
9823800000,18620 MAIN ST,CONWAY POST OFFICE,CONWAY,WA,MIXED,POST,P,1645,1045,,20050119
9823800001,18620 MAIN ST,CONWAY POST OFFICE LOBBY DROP,CONWAY,WA,MIXED,PO LOB DRP,F,1645,1045,,20050119
9823900000,201 NW COVELAND ST,COUPEVILLE POST OFFICE IN FRONT,COUPEVILLE,WA,MIXED,SNORKEL,P,1615,1545,,20050119
9823900001,400 N MAIN ST,MAIN ST,COUPEVILLE,WA,MIXED,SNORKEL,B,1145,1145,,20050119
9823900002,400 S MAIN ST,PRAIRIE CENTER GROCERY NEAR ENTRANCE,COUPEVILLE,WA,MIXED,STANDARD,B,1200,1200,,20050119
9823900003,201 NW COVELAND ST,COUPEVILLE POST OFFICE LOBBY DROP,COUPEVILLE,WA,MIXED,PO LOB DRP,F,1615,1545,,20050119
9824000003,3400 BIRCH BAY LYNDEN RD,PEACE ARCH FACTORY OUTLET MALL-NEAR RESTROOMS,CUSTER,WA,MIXED,STANDARD,B,1030,1030,,20050119
9824000004,7632 PORTAL WAY,CUSTER POST OFFICE LOBBY DROP,CUSTER,WA,MIXED,PO LOB DRP,F,1645,1300,,20050119
9824000005,7632 PORTAL WAY,CUSTER POST OFFICE-OUTSIDE IN FRONT,CUSTER,WA,MIXED,SNORKEL,P,1645,1300,,20050119
9824100000,715 GIVENS AVE,DARRINGTON POST OFFICE-OUTSIDE BOX,DARRINGTON,WA,MIXED,SNORKEL,P,1615,1000,,20050119
9824100001,715 GIVENS AVE,*(1 OF 2) DARRINGTON POST OFFICE LOBBY,DARRINGTON,WA,MIXED,PO LOB DRP,F,1615,1000,,20050119
9824100002,715 GIVENS AVE,*(2 OF 2) DARRINGTON POST OFFICE LOBBY DROP,DARRINGTON,WA,LOCAL,PO LOB DRP,F,1615,1000,,20050119
9824300000,DR/HAR DEER HARBOR RD,DEER HARBOR POST OFFICE-OUTSIDE NEAR REAR DOOR OF PO,DEER HARBOR,WA,MIXED,STANDARD,P,1530,1530,,20050119
9824300001,DR/HAR DEER HARBOR RD,*(1 OF 2) DEER HARBOR POST OFFICE LOBBY DROP,DEER HARBOR,WA,LOCAL,PO LOB DRP,F,1530,1000,,20050119
9824300002,DR/HAR DEER HARBOR RD,*(2 OF 2) DEER HARBOR POST OFFICE LOBBY DROP,DEER HARBOR,WA,MIXED,PO LOB DRP,F,1530,1000,,20050119
9824400000,5014 DEMING RD,DEMING POST OFFICE,DEMING,WA,MIXED,STANDARD,P,1630,1000,,20050119
9824400001,5014 DEMING RD,DEMING POST OFFICE LOBBY DROP,DEMING,WA,MIXED,PO LOB DRP,F,1630,1000,,20050119
9824400002,9973 MOUNT BAKER HWY,GLACIER RURAL CONTRACT STATION,GLACIER,WA,MIXED,OTHER,C,1500,1200,,20050119
9824500002,68 NORTH BEACH RD,NW CORNER OF TEMPLIN BLDG,EASTSOUND,WA,MIXED,STANDARD,B,1545,1545,,20050119
9824500003,4342 CROW VALLEY RD,CROW VALLEY RD & DEER HARBOR RD,EASTSOUND,WA,MIXED,STANDARD,B,1530,1530,,20050119
9824500004,469 MARKET ST,SOUTH END OF ISLAND MARKET,EASTSOUND,WA,MIXED,STANDARD,B,1630,1200,,20050119
9824500005,221 A ST,EASTSOUND POST OFFICE - IN DRIVEWAY,EASTSOUND,WA,MIXED,SNORKEL,P,1600,1200,,20050119
9824500009,221 A ST  STE 1,*(1 OF 2) EASTSOUND POST OFFICE LOBBY DROP,EASTSOUND,WA,MIXED,PO LOB DRP,F,1600,1200,,20050119
9824500010,221 A ST  STE 1,*(2 OF 2) EASTSOUND POST OFFICE LOBBY DROP,EASTSOUND,WA,METERED,PO LOB DRP,F,1600,1200,,20050119
9824700000,108 BLAIR DR,EVERSON POST OFFICE,EVERSON,WA,MIXED,SNORKEL,P,1630,0930,,20050119
9824700001,205 REEDS LN,IN NDCBU SHELTER,EVERSON,WA,MIXED,POST,R,1100,1100,,20050119
9824700002,108 BLAIR DR,*(1 OF 2) EVERSON POST OFFICE CUSTOMER LOBBY,EVERSON,WA,MIXED,PO LOB DRP,F,1630,1000,,20050119
9824700003,108 BLAIR DR,*(2 OF 2) BLAIR POST OFFICE LOBBY,EVERSON,WA,LOCAL,PO LOB DRP,F,1630,1000,,20050119
9824800000,5703 4TH AVE,FERNDALE POST OFFICE-PARKING LOT DRIVE THRU,FERNDALE,WA,MIXED,DNSTY SNKL,P,1730,1500,,20050119
9824800002,5703 4TH AVE,FERNDALE POST OFFICE INSIDE,FERNDALE,WA,MIXED,PO LOB DRP,F,1730,1500,,20050119
9824900000,1619 E MAIN ST,*(1 OF 2) FREELAND POST OFFICE-INSIDE,FREELAND,WA,MIXED,PO LOB DRP,F,1700,1300,,20050119
9824900001,1619 W MAIN ST,*(2 OF 2) FREELAND POST OFFICE INSIDE',FREELAND,WA,LOCAL,PO LOB DRP,F,1700,1300,,20050119
9824900002,1619 E MAIN ST,*(1 OF 2) FREELAND POST OFFICE,FREELAND,WA,MIXED,SNORKEL,P,1700,1300,,20050119
9824900003,1619 E MAIN ST,*(2 OF 2) FREELAND POST OFFICE,FREELAND,WA,MIXED,SNORKEL,P,1700,1300,,20050119
9825000000,204 FRONT ST,PORT OF FRIDAY HARBOR,FRIDAY HARBOR,WA,MIXED,STANDARD,B,1200,1200,,20050119
9825000001,105 SPRING ST,COLDWELL BANKER CORNER,FRIDAY HARBOR,WA,MIXED,STANDARD,B,1200,1200,,20050119
9825000004,220 BLAIR AVE,*(1 OF 3) IN FRONT OF POST OFFICE,FRIDAY HARBOR,WA,LOCAL,SNORKEL,P,1600,1600,,20050119
9825000005,220 BLAIR AVE,*(2 OF 3) IN FRONT OF POST OFFICE,FRIDAY HARBOR,WA,MIXED,SNORKEL,P,1600,1600,,20050119
9825000006,220 BLAIR AVE,*(3 OF 3) IN FRONT OF POST OFFICE,FRIDAY HARBOR,WA,MIXED,SNORKEL,P,1600,1600,,20050119
9825000007,220 BLAIR AVE,*(1 OF 2) FRIDAY HARBOR POST OFFICE LOBBY DROP,FRIDAY HARBOR,WA,MIXED,PO LOB DRP,F,1615,1615,,20050119
9825000008,220 BLAIR AVE,*(2 OF 2) FRIDAY HARBOR POST OFFICE LOBBY DROP,FRIDAY HARBOR,WA,LOCAL,PO LOB DRP,F,1615,1615,,20050119
9825000009,195 REUBEN MEMORIAL DR,SIDE OF GROCERY STORE-ROCHE HARBOUR RESORT,FRIDAY HARBOR,WA,MIXED,STANDARD,B,1000,1000,,20050119
9825000010,195 REUBEN MEMORIAL DR,CONTRACT STATION AT ROCHE HARBOR RESORT NEXT TO GROCERY,FRIDAY HARBOR,WA,MIXED,OTHER,C,1000,1000,,20050119
9825100000,122 10TH ST,GOLD BAR POST OFFICE LOBBY DROP,GOLD BAR,WA,MIXED,PO LOB DRP,F,1615,1300,,20050119
9825100001,122 10TH ST,GOLD BAR POST OFFICE-OUTSIDE NEAR DOOR,GOLD BAR,WA,MIXED,STANDARD,P,1615,1300,,20050119
9825100002,122 10TH ST,GOLD BAR POST OFFICE-IN PARKING LOT DRIVE THRU,GOLD BAR,WA,MIXED,SNORKEL,P,1615,1300,,20050119
9825200000,205 E STANLEY ST,GRANITE FALLS POST OFFICE-OUTSIDE IN FRONT,GRANITE FALLS,WA,MIXED,STANDARD,P,1630,1330,,20050119
9825200001,205 E STANLEY ST,GRANITE FALLS POST OFFICE LOBBY DROP,GRANITE FALLS,WA,MIXED,PO LOB DRP,F,1630,1330,,20050119
9825200002,115 N GRANITE AVE,FRONT OF BARTELL DRUG AT SHOPPING CENTER,GRANITE FALLS,WA,MIXED,STANDARD,B,1230,1230,,20050119
9825300000,25189 STATE ROUTE 525,GREENBANK POST OFFICE-IN FRONT OF,GREENBANK,WA,MIXED,STANDARD,P,1600,1200,,20050119
9825300001,25189 STATE ROUTE 525,GREENBANK POST OFFICE LOBBY DROP,GREENBANK,WA,MIXED,PO LOB DRP,F,1600,,,20050119
9825500000,520 B MAPLE ST,HAMILTON POST OFFICE-IN FRONT,HAMILTON,WA,MIXED,STANDARD,P,1600,0945,,20050119
9825500001,520 B MAPLE ST,HAMILTON POST OFFICE INSIDE LOBBY DROP,HAMILTON,WA,MIXED,PO LOB DRP,F,1600,0945,,20050119
9825600000,503 AVENUE A,INDEX POST OFFICE-BOX IN FRONT OF GENERAL STORE,INDEX,WA,MIXED,POST,P,1600,1030,,20050119
9825600001,503 AVENUE A,INDEX POST OFFICE LOBBY DROP,INDEX,WA,MIXED,PO LOB DRP,F,1600,1030,,20050119
9825700000,125 S 1ST ST,LA CONNER POST OFFICE - OUTSIDE BOX,LA CONNER,WA,MIXED,SNORKEL,P,1530,1000,,20050119
9825700001,GH1 SHELTER BAY DR,INSIDE GATE OF DEVELOPMENT,LA CONNER,WA,MIXED,SNORKEL,B,1200,1200,,20050119
9825700002,125 S 1ST ST,*(1 OF 2) LA CONNER POST OFFICE LOBBY DROP,LA CONNER,WA,LOCAL,PO LOB DRP,F,1615,1000,,20050119
9825700003,125 S 1ST ST,*(2 OF 2) LA CONNER POST OFFICE LOBBY DROP,LA CONNER,WA,MIXED,PO LOB DRP,F,1615,1000,,20050119
9825700004,1753 1ST ST,IN FRONT OF TRIBE HOUSING,LA CONNER,WA,MIXED,SNORKEL,R,1000,1000,,20050119
9825800000,10027 VERNON RD,IN FRONT OF NORM'S MARKET,LAKE STEVENS,WA,MIXED,STANDARD,B,1700,1430,,20050119
9825800001,1709 124TH AVE NE,LAKE STEVENS POST OFFICE-IN FRONT,LAKE STEVENS,WA,MIXED,STANDARD,P,1700,1100,,20050119
9825800002,621 STATE ROUTE 9 NE,FRONT OF CONTRACT STN-BARTELL'S,LAKE STEVENS,WA,MIXED,STANDARD,C,1700,1430,,20050119
9825800003,16410 84TH ST NE,THE MAIL ZONE-PRIVATE MAIL SERVICE,LAKE STEVENS,WA,MIXED,STANDARD,B,1645,1430,,20050119
9825800004,1709 124TH AVE NE,LAKE STEVENS POST OFFICE LOBBY DROP,LAKE STEVENS,WA,MIXED,PO LOB DRP,F,1700,1100,,20050119
9825800005,1710 124TH ST NE,ACROSS FROM POST OFFICE,LAKE STEVENS,WA,MIXED,SNORKEL,B,1630,1030,,20050119
9825900000,1610 172NE ST NE,LAKEWOOD POST OFFICE IN FRONT,LAKEWOOD,WA,MIXED,SNORKEL,P,1630,0800,,20050119
9825900001,1610 172ND ST NE,LAKEWOOD POST OFFICE INSIDE ON WALL,LAKEWOOD,WA,MIXED,POST,P,1630,0800,,20050119
9826000000,115 2ND ST,*(1 OF 2) FRONT OF LANGLEY POST OFFICE,LANGLEY,WA,MIXED,STANDARD,P,1615,1600,,20050119
9826000001,5603 BAYVIEW RD,BAYVIEW SHOPPING CENTER AT BAYVIEW CORNERS,LANGLEY,WA,MIXED,STANDARD,B,1030,1030,,20050119
9826000002,115 2ND ST,*(2 OF 2) LANGLEY POST OFFICE LOCAL MAIL ONLY,LANGLEY,WA,LOCAL,STANDARD,P,1615,1600,,20050119
9826000003,115 2ND ST,*(1 OF 4) LANGLEY POST OFFICE LOBBY DROP,LANGLEY,WA,MIXED,PO LOB DRP,F,1615,0830,,20050119
9826000004,115 2ND ST,*(2 OF 4) LANGLEY POST OFFICE LOBBY DROP,LANGLEY,WA,METERED,PO LOB DRP,F,1615,0830,,20050119
9826000005,115 2ND ST,*(3 OF 4) LANGLEY POST OFFICE LOBBY DROP,LANGLEY,WA,LOCAL,PO LOB DRP,F,1615,0830,,20050119
9826000006,115 2ND ST,*(4 OF 4) LANGLEY POST OFFICE PARCEL LOBBY DROP,LANGLEY,WA,FLATS,PO LOB DRP,F,1615,0830,,20050119
9826100000,209 WEEKS RD,LOPEZ ISLAND POST OFFICE-IN FRONT,LOPEZ ISLAND,WA,MIXED,STANDARD,P,1500,1200,,20050119
9826100001,209 WEEKS RD,LOPEZ ISLAND POST OFFICE INSIDE WALL SLOT,LOPEZ ISLAND,WA,MIXED,PO LOB DRP,F,1600,1200,,20050119
9826100002,3024 MUD BAY RD,ISLANDALE MINI MARKET - IN FRONT,LOPEZ ISLAND,WA,MIXED,STANDARD,B,1200,1200,,20050119
